reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGnN-vHH70Y6kCHrNHOjBvBONnko9XSJpQKtP5udu3T-Nnf2-Q7y767L-CK-sI_FpuZWclrvZcpDXATfCI,Denta Al Mekka,https://play-lh.googleusercontent.com/a-/AOh14GgRlVp3b4C9zexxchhqk_v3fyzEaE75v_-MsIUflQ,Mau masuk aj susah tertulis pasti error,1,3,1.11,2021-04-08 03:09:22,,,newest,com.deepcovid19
gp:AOqpTOFAVJ842UXkeGUhA8bTcTSGZmbmUIFaScwFkggXNMsOpBz8HwVCsi5GcTo9hvLCumAhVw_83JJTqnW1SN8,Sfyn S,https://play-lh.googleusercontent.com/a-/AOh14GiSpd6i3bWKBVaDhd9k7j-1DyA1EOeOOwWLcdZx,Kenapa susah sekali buat daftar nya,1,2,1.11,2021-03-31 08:05:06,,,newest,com.deepcovid19
gp:AOqpTOGF74JG9FVFKzUQXQMuWnmTIlfSTP7RVcPXOrNo-yTd7nGIElFyxpw0BtaaAN2R2GNr8HhlpcW9cvNXzU0,MIFT Oflame,https://play-lh.googleusercontent.com/a-/AOh14Ghb9IsmhYj519WlSENSi1GaIQAe_7iPt1iPItTl,Aplikasinya tidak diperbaiki ..jampasir terus,1,3,1.11,2021-03-22 02:48:20,,,newest,com.deepcovid19
gp:AOqpTOE9YKnnF9b6NhIqjDu47wHusMeTLcxJ9beuWvF8P1JgTSlIGZF7Tii6LXO4dVcKxbA-igsfIXf4R-j9J7Q,Jenkmith,https://play-lh.googleusercontent.com/a-/AOh14GgSrnXgrc9pJ6b0-xdDQUgftU7_ugYLjcLrbo_vSQ,Tidak dapat terhubung ke server disuruh cek koneksi interner padahal internet saya aktif tapi aplikasi g mau jalan hanya muncul di layar coba lagi sudah di uninstal dan di intal lagi g ada keterangan apa2 mohon pengembang klo aplikasi bermasalah bg apa solusinya - saya pakai samsung A71,1,43,1.11,2021-03-12 03:15:40,,,newest,com.deepcovid19
gp:AOqpTOH5rraL1e7vatpOcwmzTcLGjgVtbWj9ikO3vNcXxl1bZ80JbdYodlT9WjE3-9hWaQrXgCGTNmCV4xP7uM4,Aditya Mulya,https://play-lh.googleusercontent.com/a/AATXAJzW28D49lX8EiqSh4kvr55Pxz-Pt4M3QqD-5tCS=mo,Tidak bisa akses Parah,1,1,1.11,2021-03-11 15:17:06,,,newest,com.deepcovid19
gp:AOqpTOGBqF08-H3zdMnYGSdl0bEUZqC-3krgd4TrN5Ysv1lkAHnGzAUtJIzr9tjQ4kBlmjQs-EXlA41XeNtH_TY,Ardika Faligh Nurrohman,https://play-lh.googleusercontent.com/a-/AOh14Ghp9bqYq7fFkZf0DOOM6PvEqFpXgFkCkxsWGDZb,Aplikasi pembodohan no. 1,1,4,1.11,2021-03-05 06:32:35,,,newest,com.deepcovid19
gp:AOqpTOGrJNaG9Gh8Wl6inL3qqxIdEQfrAEF3Nu6WoFezBPoWAvCjATTJaew2Jy8bQI1oyAwy6RPTXpkQ8Jb_kT4,Ariyadi,https://play-lh.googleusercontent.com/a-/AOh14GiEQReWr7DMhNq68VGSZ_dlV8XpDAEnYL17CwyRC7Y,"Lama tidak diupdate, ini aplikasi serius atau basa - basi?",1,6,,2021-02-21 04:11:35,,,newest,com.deepcovid19
gp:AOqpTOEsE5gcW7ci1RCx3mXgdVH79XrOmF6G9xJqAvrnrSEGpX3Rwl4CFVkVdzPsXEnSNxdFhQ7RsOADqmKmWeU,Syifa Nurlatifah,https://play-lh.googleusercontent.com/a-/AOh14Gi03SUQYHX1PV0JhagmHbsatIlduyJV0ZCqB32mnw,"Ga bisa nyari lokasi lo, nanti kalau udah bisa saya kasih bintang lagi ya",1,8,1.11,2021-02-06 16:01:37,,,newest,com.deepcovid19
gp:AOqpTOFfqZMs0ywWkQae2A_TqjMQzTMASyYZCmscTKCDkxFYriVWwBYd3HTfSg4lllX9eyS8bZVckxDCIhY5-Zo,beni arif,https://play-lh.googleusercontent.com/a/AATXAJz3jgS77c_y_b1IgRtykNDzr8_ExlcnpWKhLgZp=mo,Kenapa email saya tidak menerima pesan verifikasi...mohon dibantu..,1,10,1.11,2021-02-03 13:41:42,,,newest,com.deepcovid19
gp:AOqpTOEaIMTCsJYT1FFtD_umscjEI39B2ISU1TSkUa2q4EsxBqE-Wy0oc_9R0tO6Hz3tT6aH7cuxCfK4asZXYK8,Heri Jaya,https://play-lh.googleusercontent.com/a-/AOh14GjjBvYfE71V0nAtfz9x0dUDnwzl4NaML-US67rVhQ,buruk,1,1,1.11,2021-01-25 04:38:19,,,newest,com.deepcovid19
gp:AOqpTOGiORo_LsB0jTYfREx77M6nGNf4U9bgNx-umkq7LAki-m0pvk0tbNBuFREa-D2B5J3Z51uDBmn7J0Y4tSc,Yuci Rachmad,https://play-lh.googleusercontent.com/a-/AOh14GhVK7btteB8PHOVarVJPMWWVMPVPgTn8GcdRVb2pQ,Payah adminnya jemana aja mau aktivasi emailnya kaga bisa sama sekali. Jangan jadi admin magabut lah.🙂,1,12,1.11,2021-01-08 10:23:48,,,newest,com.deepcovid19
gp:AOqpTOGP2LP_T7VoeV0zUI9C1d5uilAV3nw50igT6yugWqmq2rujkbDMG9kRdjsSL_FdqRB8gTT8DRBGn0mzG3c,Pasni Pasni Talo,https://play-lh.googleusercontent.com/a/AATXAJxi5o_6zyrbKmbtbWVhb7hiAK2MqhN89S9fPnyv=mo,Kita harus waspada dan harus mengikuti aturan yang ada !!!,1,8,,2020-12-30 02:51:31,,,newest,com.deepcovid19
gp:AOqpTOGTdHLioGfcbJi6TnUYTlzBeqrRGUyOkgTsacXc5gYYEez3-DP-pchBNeMkV-o1c6RjfMc8C4PgPIxxP1s,Heryanto Syam,https://play-lh.googleusercontent.com/a-/AOh14Ggil2uXIus-FxLrgOh-LIi4dPlyuTHjPwPNHS33WQ,Penentuan zonasi tidak sesuai dgn aplikasi peduli lingkungan yg lebih detail per daerah,1,16,1.11,2020-12-27 01:11:27,,,newest,com.deepcovid19
gp:AOqpTOEoWm2xKfInS7_w6ZCnAyojckfxpMz52saRXOJWo_1O_0_SBmINj7ah0wgpefYNS1vWZvMZ7LTwuDSSMgg,Gaid Rachman,https://play-lh.googleusercontent.com/a/AATXAJyEtCgzCPum5DW2lPMOojDqxTuWSRafti7afK9i=mo,Kok sekarang gak bisa cek kesehatan mandiri...tolong donk di perbaiki jadi kita bisa cek kesehatan lagi,1,32,1.11,2020-12-22 00:57:38,,,newest,com.deepcovid19
gp:AOqpTOE-c0fmkczSvQqpAlcIUtzGtAlRVdqfV_mCwQNSVw8HozjlXVOqbA7AqDK4SxHSfjppCaSdHoK69XOvJ-I,Arman Endika Putra,https://play-lh.googleusercontent.com/a-/AOh14GgkYJPQkpSL5TGNQm8g3NkvUaGev2tHTD9qqUuHXw,perlu diperbaiki aplikasinya min....,1,10,1.11,2020-12-10 16:19:52,,,newest,com.deepcovid19
gp:AOqpTOGT_bVDJVUOOx_X_gkaIB6X3X0g278gMBK_ATXNS4v78yD02_Ucbaa9aWu4j4fanhKJ4xOSnCc4WO35u8g,Sayyid Fadel,https://play-lh.googleusercontent.com/a-/AOh14GiERM3aRPUI6DASmNAXqEOWWIWxukFUVJNzI_fY,App nipu,1,1,,2020-11-27 09:31:08,,,newest,com.deepcovid19
gp:AOqpTOHLG0Ehud1zJaM1AyDcEt2VxMSeQG6TWsNURCMno9frJtgSL7q3qN8w7kPiGaOzNrinIf3hclEcT0DBFvE,Jhenry Tualaka,https://play-lh.googleusercontent.com/a/AATXAJya516ZoGjXWcdw0Y7Pnp3sM_7cQgBBbn-NFCMX=mo,Tidak bisa apdet,1,2,1.11,2020-11-24 11:00:11,,,newest,com.deepcovid19
gp:AOqpTOH6HOUMEjbx6RFwRppjzSpl-XzNOejc-SMBPwmvCue-_Wj9u8yKOQePwC6YCraw6oWL95cvrZii56g1f0w,Eko Harmoyo Suhardi,https://play-lh.googleusercontent.com/a-/AOh14GguuGxiLAI1p8L2UCXmfrs-VrU5dFr5YpAKJ8kNKog,Peta gak bisa dibuka,1,9,1.11,2020-11-22 08:57:01,,,newest,com.deepcovid19
gp:AOqpTOFqH43cepuFXpqHvSdkEnsrgSdWErkY0iPD7pAlvgdHY0znXe18u049Cp9iqFI4KHGq5pWcmVpJeOuAQfQ,Xiaomi Jogja,https://play-lh.googleusercontent.com/a/AATXAJx7EukCII9MGXAgoH_QlQlGxvGSo_sUU-42a3g=mo,Slamet Untung,1,1,1.11,2020-11-16 00:06:29,,,newest,com.deepcovid19
gp:AOqpTOG0r0-EQWsmt9gmoBIZvjS34sZ3zRN1d7VQh1FYqDySU0dxpOMAtdJcsA9H878MBE6lrx2PrflUnCO_Tdo,Adly Fayruz,https://play-lh.googleusercontent.com/a/AATXAJxwufVbckTTce4nW-jzbM3J6xmbDmkDWn0cg5eP=mo,Ga guna,1,1,,2020-11-15 16:50:34,,,newest,com.deepcovid19
gp:AOqpTOFZDNJXagUF25zTI4bloGM8L84EPz7WjPLGxf7cigQMlzkIulDf5hcNbTcMzmiz5zFOwZletkw1EEeRdS0,Lutvian Putra tama,https://play-lh.googleusercontent.com/a-/AOh14GiB6Ja5e7Xc30dSQccV9SNS-DmULXJEe_qOmr6R,Percaya covid ? Saya gak!!!,1,10,1.11,2020-11-12 22:38:03,,,newest,com.deepcovid19
gp:AOqpTOGM9ElPWozii09Swr_VO_Q8RSTVydORd66eyU_nHHmuINAYYqGXhN3ip18lHPFlKN_otzPXHeavnoBL2e4,Biker Harianto m,https://play-lh.googleusercontent.com/a-/AOh14GjrdtsQDaRB0CzcQmQimjQbS9yqlSwesSLVVaM,Ulasan,1,1,,2020-11-02 01:25:08,,,newest,com.deepcovid19
gp:AOqpTOGsvs8PIetNGHG_wnN5UaryE5dAibjmVgL_hIAoaFdF_Ws906w9Cic4G-gjrJDx6PbaF92c99qg0GLS2K0,Firman Nurdiansyah,https://play-lh.googleusercontent.com/a/AATXAJwsatVi9quMtmkY-JJJt00dY4MzW1jbSHGCYVpQ=mo,Pusing,1,4,,2020-10-26 14:29:08,,,newest,com.deepcovid19
gp:AOqpTOFq8xjVkvIg3npRctEUDukDGSYck65Db9sNYVqJ0EDZp0ZRtkZ6AOAa6Bbz_dAsKbUFdxRmQNW50oq1FcU,Fuad Hasan,https://play-lh.googleusercontent.com/a-/AOh14GiF0HztqehCNGPjrptpakSroOnDMDlcwCg_FCxQ,Jangan bikin aplikasi kalo cuma bikin pusing doang,1,10,1.11,2020-10-19 08:58:21,,,newest,com.deepcovid19
gp:AOqpTOFAyXbD12FC_O_d7I_gwcYtwqJeKLs0ow5-o1xxFmUA426ZcTLSbY4tksyfU4xjJ6UqK6yOh91_0ZIXjdQ,Yanto Kriwil,https://play-lh.googleusercontent.com/a-/AOh14GiCKLk0TsiihveqK9sd1IKjytsAMReXkxkClZkgNFM,"Setelah di instal tidak bisa di buka, mungkin perangkat tak mendukung :(",1,11,,2020-10-18 04:16:24,,,newest,com.deepcovid19
gp:AOqpTOE4Zdvi3IWAlVmMJoL3CQlgy5givYl_9EqKryQcIVB00bmOi8Qo_hhOTlh9sjPP40GFiVM2NWn0ncwmCJY,Rea Reo,https://play-lh.googleusercontent.com/a/AATXAJwNdlQu8JoY5P3N5N9tuNNUeXIakNHlJtQotedh=mo,BUKTI NYATA COVID TIDAK PERNAH ADA ADALAH PASIEN RUMAH SAKIT JIWA. PASIEN RSJ TIDAK MENINGGAL KARENA COVID. KARENA MEREKA TIDAK MENGENAL COVID. YANG MEREKA KENAL ADALAH MASA LALUNYA YANG BELUM TERWUJUD. MAKA FOKUS MASA DEPAN MU. JALANI HARI SEPERTI BIASA KARENA COVID TIDAK PERNAH ADA.,1,114,1.11,2020-10-10 00:16:28,,,newest,com.deepcovid19
gp:AOqpTOGJbk4iZq6-QgPReNh36VKR_nTYxNYC_QFCua2QeK8d_LaJt6CGGylE2rHwfmC6XXYZUsNrhNbiKSEIsqU,iFEL,https://play-lh.googleusercontent.com/a-/AOh14Gj2cV5B28CmGrSl_y_wlGSD14e2KLBU-QP5Yrb6,Konspirasi ngapain buat aplikasi si,1,0,,2020-10-09 08:19:59,,,newest,com.deepcovid19
gp:AOqpTOEP1rseGqrwYPM-M294X3Z8HV0Uh1EmBeSeNeqXuBJC51uTUVpxX1_RND1U4b5jtAiZZfqC62D6fiPUbr4,ramlihasan ramli,https://play-lh.googleusercontent.com/a-/AOh14GiOs3Ia9GYnuRDwgRpIsKZN2hnn0-rb1IErQ_AX5g,Updte updatee . Pidie sudah 199 bukan 68,1,8,1.11,2020-10-07 21:17:12,,,newest,com.deepcovid19
gp:AOqpTOFs5ZGx54pbI_Ln2eXYZ3-eCaisQRpO-vNl0Qqklwu3EaLb_ljIuST3Cc4LcQEavSjuOB6LLOxYmWWDhvE,Radius Aman,https://play-lh.googleusercontent.com/a/AATXAJwgA_Epw7CRW42-Ydq2KyRyUpzaXsNbK56s4Yhm=mo,Aplikasi taik ngabisin anggaran aja. Udah dibilang dr. Indro virus tuh gak usah dilebay-lebaykan amat. Ini malah bikin aplikasi gak guna segala yang tujuannya enggak ada selain hambur-hamburkan anggaran negara. Dan gilanya lagi udah jelas kerjanya gak guna kek bikin aplikasi taik gini malah dapat gaji.,1,142,1.11,2020-10-04 07:18:17,,,newest,com.deepcovid19
gp:AOqpTOFoW7Xb3Q2Vy7exQbAGydOUwmuhlsCEM4KmWYpw1UvfOTsfhrWWbllfoq8lXKRF5MuGIhA_2LBls_6OEtk,Mia Rusmiawati,https://play-lh.googleusercontent.com/a-/AOh14GhVLurkL13R7NeWdfUuD5YV2Y6wSBURUPOpHp_YPA,"Aplks tidak bisa d buka, ""tdk dapat terhubung ke server pastikan anda terhubung dgn internet"", pdhl internetnya ada d apk lain lancar² aja",1,38,1.11,2020-09-27 16:53:55,,,newest,com.deepcovid19
gp:AOqpTOGAfo_SSovD36MJtul8sOl_VoWruWK8_Huq8hDt5iz69tBS8OAIg8l0ZNZDiFqegQz69p4zpa6JAHo-5Q4,DienMashter 22,https://play-lh.googleusercontent.com/a-/AOh14GiQOjgEL3lqLMpsGW3tPpl61Wzx6iuUpeWtu9co9g,Server sdh tdk Work,1,1,1.11,2020-09-26 18:27:06,,,newest,com.deepcovid19
gp:AOqpTOHjlxpJXWabJMLg86XD8PuseDi3q_kgjjGUuI4U3v1TVXqkHj4fKfwhwcXKkw--GuHb0ZnEDZODfAkzmA0,Eduard Simbolon,https://play-lh.googleusercontent.com/a-/AOh14Ghd24zhaih2QvBolt9YFCUSEYx03lCjTsbnlAK07g,Sudah empat hari ini aplikasinya. Tidak bisa di akses tiap saya buka selalu muncul tulisan dapat terhubung ke server.Cek koneksi internet dan pastikan anda dengan internet Padahal selama ini aplikasi Bersatu Lawan Covid 19 (blc) di device saya selalu terkoneksi dengan wifi baik baik saja dan selalu dapat update terbaru namun seperti yang saya katakan diatas tidak bisa di akses mohon penjelasan dari developer yang membuat aplikasi ini.atau tolong di update kembali aplikasi ke versi yang terbaru.,1,249,1.11,2020-09-24 13:27:08,,,newest,com.deepcovid19
gp:AOqpTOEqCbSQ-GOAvlo61fpS9iIbFtisqvJB8LDozy5hU_GpZWzVbI5X8lf84eHGZN_R7qaHn30ZTAW5yXnxR8s,dancer bard,https://play-lh.googleusercontent.com/a-/AOh14GiQIMYiJ1NwIwMyA4tTdfv8-2z4bEKwQeFVWVpw,Suruh download Aplikasi Bersatu Lawan Covid-19 & Aplikasi Peduli Lindungi tidak pernah di upgrade buat apa download keduanya. Aplikasi Bersatu Lawan Covid-19 juga tidak bisa di buka.,1,47,1.11,2020-09-12 14:47:54,,,newest,com.deepcovid19
gp:AOqpTOEXP_THUv4dIdShoPrUMUpdXwqx1PMPngSTW4qB5op7BqANBpQq5jyKpkIcaOQm_mjkNWmSe-GfSh3GWiU,RBPS,https://play-lh.googleusercontent.com/a-/AOh14GiYF-abpjVzDnjmiu38I-XoxxUyRzhoGULUOta09w,Syntax Error: JSON Parse error: Unexpected token: H,1,2,1.11,2020-09-04 09:21:26,,,newest,com.deepcovid19
gp:AOqpTOGy-MFTfleD0DhR0ITQvNwYd0Y0g3K7jrlqJayW60oM0aXdxXAtOtdqcojbbK34x_RspEaXaIzPDcLsDjs,BANG BUDI,https://play-lh.googleusercontent.com/a-/AOh14Ggp7XOCUcwDomC6fZ8K5pKu0Ucb94teUkbv0BV7Xg,Suka cras,1,1,1.11,2020-09-03 07:25:22,,,newest,com.deepcovid19
gp:AOqpTOF3QZJ35XDzfMy8tfcA_EihCOoR-omu3pjT6AX1XTC8rZUA4iIgZQo3aVNwC5jYik3lqruR24gS-CDpsjw,Gugun Ganteng,https://play-lh.googleusercontent.com/a/AATXAJza8lsCwIjEBHo7H745cOKKT52SUZhIBCXa6WPQ=mo,tdk bisa dibuka,1,9,1.11,2020-08-14 07:39:13,,,newest,com.deepcovid19
gp:AOqpTOEir5Lfq2iARRnUpzwPLSZWEZ95mE1ap9Ib9HA5shT4v2x9u5Sv9f5cvg07EghzdbbhbDE-3WyRS4Tn7rc,sang master channel,https://play-lh.googleusercontent.com/a-/AOh14Gj1PN4xxotmzVyt3qDkX3J70QC9jAXEt7qUkQno,kalo sampai error atau sering gk bakalan partisiti buang2 paket tu kan error teruss huuhhh hapus,1,5,,2020-08-13 04:48:46,,,newest,com.deepcovid19
gp:AOqpTOF7brAyG9Kbh5RUiYWNbJ1YE9hkDT4TWBF9Nn2F-UXqL-V0N4in18_IQ3zVcNzzmbP_N7bslunF3kUgj3o,Fikri Fathan Syah,https://play-lh.googleusercontent.com/a-/AOh14GhuSN1cbLkAVxRICWmi9lWLMPLpZdThkIpQNFvplg,"COVID 19 CO rona VI rus D esember 19/2019 ini karna china dan who nga jujur nga transparan, padahal di china udh ada pasien yg positif korona dan menurut berita... Dokter tersebut meninggal terus ada warga wuhan yg otg orang tanpa gejala ternyata diem2 positif, dan datang lah ke pasar hewan extream wuhan, dan menyebar deh korona anjing nya, bangsat, merugikan ekonomi, merugikan pikiran, merugikan semua nya 1000% virus ini dari kelelawar bukan dari lab china, karna udh ada berita penelitiannya",1,124,1.5,2020-08-11 03:48:45,,,newest,com.deepcovid19
gp:AOqpTOEvh41X5aEP303imQ40t5X6PdL9dQ5Ut1eD9Fw4Fjief1Z35ASCKk75mi1EUocHyi19MMPvN3GNUAWHtqY,Aceng Rochmatt Aceng Rochmatt,https://play-lh.googleusercontent.com/a-/AOh14GhFCSewMZZxEnc5Pk0M_G0uHgF-c93YeEbZb5KTIg,Aceng,1,3,1.11,2020-08-11 00:54:24,,,newest,com.deepcovid19
gp:AOqpTOEXGNW7-go1_mK_bMfjgYwxzUGcgUDns_0eCFQ3s_XLIYlfcgwiVi2P7w5BKwe7SgB3_bnWsGcLPK9rKVY,M Obong,https://play-lh.googleusercontent.com/a/AATXAJxgywj1OMJnjFPgqLneCBauc1K9TM6-2-90SNDk=mo,"apk ny ngga membantu, stiap mncari zona/kabupaten, ktrangan ny sudah berhenti trus.",1,4,,2020-08-05 08:19:47,,,newest,com.deepcovid19
gp:AOqpTOEAr8KD1mFkTrv0Clfg3ZzeSQ1UBacBmL_nfbeZ2HnvI771DfjUAm6HnR_Hyvl_XJxFZkr8MTSdVF2z5aY,hadi suharsono,https://play-lh.googleusercontent.com/a/AATXAJxNKqk4DgakzJxWg6JNy7pCvixilVD5XtMIFaf6=mo,Aplikasi apaan ini gak jadi bntang 1 bila membantu baru pengguna,1,2,,2020-07-26 00:39:48,,,newest,com.deepcovid19
gp:AOqpTOGAXuh0IoKdsTlNwIvGsAIWtgNBYruBW52SUuETIV88sVXyFMqA75SWsF_FAJyLRZZAot32ee4pWhuTxG4,yuda back,https://play-lh.googleusercontent.com/a/AATXAJyEHEvSkY-duEloTSTE3cG9k2v0wnQPJQbAh2eN=mo,Aplikasi opo gk jelas petanya gk jalan,1,7,1.11,2020-07-23 11:43:48,,,newest,com.deepcovid19
gp:AOqpTOELcFSchQryBWLxa1mYMyxheTDF27mZhL2rGGPuc3fL8AfTNZueBliof0984yKuF9bFbfp3j160aFsqsuY,Nangku Then,https://play-lh.googleusercontent.com/a-/AOh14GjOe9P4fm38BgUOxMg1_UqPdwZHorPuD-DEft9c,Aplikasi gak sempurna,1,9,1.11,2020-07-22 10:57:12,,,newest,com.deepcovid19
gp:AOqpTOFTQ7ffksp0AiRCWg6YPIFX0TqLYTl4eV7tvNANTesJV4KVu4z_75_7kPHu4znCMR0WWHhhL0CdGy8FOfk,Nasi Goreng,https://play-lh.googleusercontent.com/a/AATXAJyyuOuXhcKq0QGdE2knyUhlBpX8-RPufjuhP7BA=mo,Ga bisa instal... programernya kok buat aplikasi level negara kayak gini,1,5,,2020-07-21 13:46:17,,,newest,com.deepcovid19
gp:AOqpTOEBC3nse4ipdk9wDfg_D1E7rKfyLB8Qv3WuUyYq8Xh0Emk0FEuI-cBs4-G55dCbl_j_wUYkrFqtwY3hxAc,Adam Rambe Cover Song,https://play-lh.googleusercontent.com/a-/AOh14Gigeeaw05rXapiQf-JsetEGV0_P1rfvIxV8bWad,Alamat rumah gk bisa diganti. Tetep Jakarta pusat gk ada opsi utk buat alamat. Pencarian juga gk bisa harus scroll sendiri ke daerah tmpt tnggl. Cuma bisa liat data positif harian doang,1,57,1.11,2020-07-19 15:09:00,,,newest,com.deepcovid19
gp:AOqpTOFQCjEQdw6WzA7XRdhsRB8kkrb387hwJCy7coHSE9UhP-nK4tme10jLDnxaQXYcDUbswgD5uO2wZ0xVBpQ,Laras Abadi Suseno,https://play-lh.googleusercontent.com/a/AATXAJzlW9WR7V-8RU42knHUUtsCQYSDPmHVxbD5k5yK=mo,Infonya kurang komplit... Data tentang kerawanan per kecamatan...saya rasa lumayan.. Yg paling penting grafik data2 tentang kenaikan penurunan pasien konfirmasi positif... nasional per provinsi per kabupaten kota... Berapa kasus yg masih aktif...dan tidak menunjukkan cuma jumlah...tapi perkembangannya berapa yg sembuh... Berapa ODP PDP yg ada... juga berapa yg masih aktif... per propinsi kab. kota. Kalau bisa data2 perkembangan kasus seluruh Dunia... seperti Worldometer... Terimakasih...,1,500,1.11,2020-07-14 23:29:03,,,newest,com.deepcovid19
gp:AOqpTOHCot_ExKmsZ8yw2NjEQ7BNVZmkS0qzZvqmAtKLGg0Uv2LxyUn5mr4Loqv-veWp2e9V1PC7pBUDSn3N9Zs,Hanry,https://play-lh.googleusercontent.com/a/AATXAJz0nJ3KylLGfO9yGxnzPDbFsMsjPT63scnmlBhz=mo,Gk guna,1,1,1.11,2020-07-13 06:29:16,,,newest,com.deepcovid19
gp:AOqpTOF6RmLNuBVYh4ZnQbMaau8g_6IWsvLVtGRmv8MvST1872QbAgrxFF-n8H1LInidRJPUALufrCuwxFsGH8I,Khorido Hidayat,https://play-lh.googleusercontent.com/a-/AOh14GiKbJKWSr1LjGf8X7ssmQemzZqTbh260Ovk6ex4gA,"Datanya ngga akurat, mohon diperbaiki, saya kira masih banyak anak bangsa yang bisa berkarya memperbaiki app ini. Coba dibuka lowongannya, diseleksi yang benar dan matang. Tx",1,10,,2020-07-11 06:01:10,,,newest,com.deepcovid19
gp:AOqpTOHKzXxRLYHt2h-YYXHy3P5hpMdluVy4HUwmb8IsE7leKWTGJQFHMGnLLphW3BEdJhelx0QSey6WdR68yLk,raind hard,https://play-lh.googleusercontent.com/a/AATXAJybozfTqQ-yV_HxGn1WLIKeP81sm9da9RM6nB3P=mo,Tidak bisa digunakan. Knp selalu minta tambah lokasi rumah terus dan berulang,1,25,1.11,2020-07-05 13:39:09,,,newest,com.deepcovid19
gp:AOqpTOHYIbBVxDV__D2VJoVJdcZvek542ZnYk7812NHSzJqjGuzeOPWYbd4fEpdYKMTJom3s2WuMjL3vNXOPi8I,Deni DT,https://play-lh.googleusercontent.com/a-/AOh14Gi4banS1RjaEx_YaJ4-SJAo4SSgJt2zCOwYxsMhbbA,"Aplikasi gak jalan... udah diinput semuanya... eh nyangkut di menu ""Tambah Lokasi Rumah""... padahal di peta udah ditandai hingga ada icon Rumah dan tulisan Rumah... eh... balik lagi ke menu ""Tambah Lokasi Rumah""...😁 Saya coba keluar dari aplikasi... pas masuk lagi... eh... ""Tambah Lokasi Rumah"" lagi yang muncul...😄😄😄 Jadi punya pikiran buruk nih sama yang buat aplikasi ini... main² ya 😄😄😄🙏🙏🙏 Beritahu saya agar Aplikasi ini bermanfaat untuk saya, keluarga dan orang disekitar saya..",1,346,1.11,2020-07-05 12:57:49,,,newest,com.deepcovid19
gp:AOqpTOF_q0m4XOgpY88nEMGhe7Jqeu6TXWb1RzseN8raY5_h4eGro5jp3VJsBbD8ukWuCngvyHQCIIj8VWCgOhs,Deki harvana,https://play-lh.googleusercontent.com/a/AATXAJyVjZudCY9zVpnjLlEWoOHENe5DSFDgCZRw-wB_=mo,Ngga bisa buka apl ny coba lagi terus padahal kuota ada jaringan bagus,1,28,1.11,2020-07-03 08:58:47,,,newest,com.deepcovid19
gp:AOqpTOEAua-BmkVDLornfx4nIpJq04WwrSinZUiXckhmrGFiidgDmODnsD42Usrrx39PxCbCgZz-ZNJ4Z61RO7w,rio yuliarman,https://play-lh.googleusercontent.com/a-/AOh14GgbAbCR_G2uVEpqve0RY5h4V6rhJ84T_8-5b9mjfg,"Menyiapkan peta lokasinya lama, belum lihat manfaat jelasnya, sementara bintang 1 dulu",1,19,1.7,2020-06-29 11:14:12,,,newest,com.deepcovid19
gp:AOqpTOF-8xnPACzenc-5OvM9wrd8f2g3_TtPQwQO1fsL4Fq22Y_PqedF0iYnG6U9XinWjTixffqyYlrWrjIq0oo,Hendra Sitorus,https://play-lh.googleusercontent.com/a/AATXAJxIS4RyxXHKdlyU-t3-8oePbo9bqgrcwCsPu-0r=mo,"Tetap kuncinya Imunitaslah, Masyarakat yg terpenting krn itu uang rakyat, Kedua Pemerintah yang menggunakan uang rakyat, Ketiga, RS senang jika Pemerintah bayar cepat klaim BPJS uang rakyat. bantu uang dan moral yang terkena penyakit kritis dan menjadi rentan komplikasi dengan covid19,yaitu penyakit jantung, paru-paru, diabetes, kanker, stroke, tbc, dll. Penyebaran spesimen harus merata dan jumlahnya sama di stiap propinsi. Penyelesaian pembayaran hutang dipercepat pihak BPJS dengan RS.",1,302,1.7,2020-06-28 03:11:04,,,newest,com.deepcovid19
gp:AOqpTOHdiFbyRKsDhckWjVnRJjDm1sGYe1ieTwQaVGm6nuk3bsIdzAoTWZFOy_JQdikZ3Vbooi9Jlnb825xuf-Y,Ajey Cyber,https://play-lh.googleusercontent.com/a-/AOh14GgWA-YNgyf-TQ-nmwR-ygOBjBlAHtqIA0_WAdzsVA,Min mau tanya ko pas masuk alamat rumah lama banget ya kenapa ?,1,11,1.7,2020-06-23 12:45:13,,,newest,com.deepcovid19
gp:AOqpTOEKwlrlJwIEJdZeyxuHPgu9NnudcuFKjx4o_gD9TwvqGBJJOVfVCuJl4ikn_rXwuC-PnyOB_igIwog9yl4,SAYED MUHAMMAD AMIN,https://play-lh.googleusercontent.com/a-/AOh14Ghys_hFN2IXhMqQAbSKixPmKQxIocBl7td9F85Q,"Kasih 1 dulu karena mau liat gimana aplikasi nya,,, bagus atau tidak !!!",1,29,1.7,2020-06-23 11:43:53,,,newest,com.deepcovid19
gp:AOqpTOEhrgNuDnGttgR21qJGCP3LdoYKNMmz8A423af-nVvBdY7BCut37ywgP-_s_Zg5Ob9qZfsJMzWKwQeL2Ng,Youtube Channel baru,https://play-lh.googleusercontent.com/a/AATXAJz2cyHvLcNQmx4tf-wWRBheZxbiGj4ThGYRq_nZ=mo,Mengapa login sekarang tidak bisa lagi,1,4,,2020-06-21 11:44:14,,,newest,com.deepcovid19
